"ID";"Track";"StartTime";"Length";"PlayRate";"Locked";"Normalized";"StretchMethod";"Looped";"OnRuler";"MediaType";"FileName";"Stream";"StreamStart";"StreamLength";"FadeTimeIn";"FadeTimeOut";"SustainGain";"CurveIn";"GainIn";"CurveOut";"GainOut";"Layer";"Color";"CurveInR";"CurveOutR";"PlayPitch";"LockPitch";"FirstChannel";"Channels"
81; 0; 362914.4874; 48262.5191; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 530932.3375; 885883.0625; 98.1625; 1243.1813; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
82; 0; 599782.5166; 11127.7833; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 858140.6170; 558674.7830; 1.0000; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
83; 0; 610910.2999; 10694.0167; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 872154.6170; 544660.7830; 1.0000; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
84; 0; 830266.1692; 26623.1972; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 1188841.0526; 227974.3474; 459.5712; 684.0165; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
85; 0; 1016432.4454; 2274.3996; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 273773.8624; 1143275.1042; 374.4621; 351.4368; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
86; 0; 1018355.4082; 27389.2916; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 285640.0919; 1131408.8747; 351.4368; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
87; 0; 1045744.6998; 5309.6956; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 315481.8335; 1101567.1331; 1.0000; 166.7335; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
88; 0; 1318721.5974; 5889.7681; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2004) Movie 5\41 - Luffy's Fierce Attack!.mp3"; 0; 0.0000; 67840.0000; 0.0000; 139.6736; 0.055590; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
89; 0; 1324471.6919; 3973.2558; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2004) Movie 5\41 - Luffy's Fierce Attack!.mp3"; 0; 15162.2929; 52677.7071; 139.6736; 1482.3424; 0.044668; 2; 0.000000; 1; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
90; 0; 1326962.6053; 4334.6262; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2004) Movie 5\41 - Luffy's Fierce Attack!.mp3"; 0; 17653.2063; 50186.7937; 1482.3424; 90.0371; 0.079433; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
91; 0; 1331207.1944; 130469.6889; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 657684.3447; 759364.6219; 90.0371; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
92; 0; 1461676.8833; 35035.8506; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 810843.3668; 606205.5998; 1.0000; 37.1712; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
93; 0; 1499787.9819; 1585.8994; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 886751.0080; 530297.9586; 133.0560; 693.8310; 0.704918; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
94; 0; 1501583.4166; 926.9186; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 897429.5292; 519619.4374; 416.6345; 1.0000; 0.819672; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
95; 0; 1709324.2833; 36169.4666; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1133132.0000; 283916.9666; 1.0000; 1135.4890; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
96; 0; 1745567.1463; 1917.2766; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1133574.0372; 283474.9294; 1.0000; 72.0896; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
97; 0; 1747412.3333; 1126.5438; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1133492.9364; 283556.0302; 72.0896; 87.8660; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
98; 0; 1762053.7146; 74080.5853; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1269228.0479; 147820.9187; 1.0000; 1000.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
99; 0; 1835134.2999; 7099.1547; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 2\10 - Pirate.mp3"; 0; 204780.0289; 7099.1547; 1000.0000; 0.0000; 0.269153; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
100; 0; 1842540.7001; 19372.7439; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\29 - A Mother's Love.mp3"; 0; 0.0000; 126223.6734; 0.0000; 1.0000; 0.234423; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
101; 0; 1861913.4440; 5282.7177; 1.000000; FALSE; TRUE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\29 - A Mother's Love.mp3"; 0; 95481.9258; 30741.7476; 1.0000; 648.1449; 0.146218; 1; 0.000000; 1; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
102; 0; 1866548.0168; 700.7000; 1.000000; FALSE; TRUE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\29 - A Mother's Love.mp3"; 0; 100116.4986; 26107.1748; 648.1449; 1.0000; 0.305492; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
103; 0; 1867248.7168; 72587.9542; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\462.veg"; 0; 337570.5670; 1089822.0663; 1.0000; 162.2419; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
104; 0; 2056838.1168; 2974.9791; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\SFX\don 4 - normal.mp3"; 0; 0.0000; 2974.9791; 0.0000; 0.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
105; 1; 28417.1990; 33397.6867; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\459.veg"; 0; 1336156.9659; 80992.1007; 1.0000; 247.2727; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
106; 1; 61567.6130; 3396.8384; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music_normalized-a85\(2001) Movie 2\20 - Bear King's Rage.mp3"; 0; 25097.7584; 22079.3617; 247.2727; 1000.0000; 0.467735; 2; 0.000000; 1; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
107; 1; 63964.4514; 2462.9088; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music_normalized-a85\(2001) Movie 2\20 - Bear King's Rage.mp3"; 0; 27494.5968; 19682.5233; 1000.0000; 387.4816; 0.530884; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
108; 1; 66039.8786; 15382.7551; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\459.veg"; 0; 1370860.0621; 46289.0045; 387.4816; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
109; 1; 236978.8900; 6143.8239; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\SFX\don 5 - long.mp3"; 0; 0.0000; 6670.9791; 0.0000; 241.4010; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
110; 1; 242881.3129; 1425.7816; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\SFX\don 5 - long.mp3"; 0; 4812.6599; 1858.3192; 241.4010; 680.3779; 0.478630; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
111; 1; 243626.7166; 1425.7816; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\SFX\don 5 - long.mp3"; 0; 4812.6599; 1858.3192; 680.3779; 745.4037; 0.291743; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
112; 1; 244307.0945; 1425.7816; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\SFX\don 5 - long.mp3"; 0; 4812.6599; 1858.3192; 745.4037; 1.0000; 0.167880; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
113; 1; 331321.4050; 31691.2449; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 497362.2105; 919453.1895; 1252.3316; 98.1625; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
114; 1; 407106.6999; 110787.9681; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 585801.8834; 831013.5166; 279.2155; 2046.0014; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
115; 1; 515848.6666; 30521.4565; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 722972.2501; 693843.1499; 2046.0014; 2783.9431; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
116; 1; 543586.1800; 7177.7728; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 755814.8635; 661000.5365; 2783.9431; 497.5696; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
117; 1; 550266.3832; 3187.8748; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2009) Movie 10\22 - Nami's Message ~Luffy's Anger~.mp3"; 0; 120252.2687; 5266.0986; 497.5696; 1.0000; 0.301995; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
118; 1; 553454.2580; 46328.2586; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 798582.4749; 618232.9251; 1.0000; 46.3085; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
119; 1; 599736.2081; 5500.4898; 1.000000; FALSE; TRUE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 1\10 - Gold and Oden.mp3"; 0; 54745.6477; 94805.3727; 46.3085; 67.5840; 0.121619; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
120; 1; 605169.1139; 10039.7149; 1.000000; FALSE; TRUE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 1\10 - Gold and Oden.mp3"; 0; 87499.6287; 62051.3917; 67.5840; 1.0000; 0.139637; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
121; 1; 621604.3166; 145104.6799; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 898430.8666; 518384.5334; 1.0000; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
122; 1; 766708.9965; 38748.0632; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 1059685.0131; 357130.3869; 1.0000; 334.1389; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
123; 1; 805122.9208; 24997.9311; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 1112563.3873; 304252.0127; 334.1389; 60.8256; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
124; 1; 830060.0263; 613.9159; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 1186257.6409; 230557.7591; 60.8256; 459.5712; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
125; 1; 856205.3499; 161845.0166; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 1217699.8164; 199115.5836; 684.0165; 1472.4013; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
126; 1; 1016577.9652; 2852.9584; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\7 - Karakuri Defense System, Activate!.mp3"; 0; 52352.0585; 12666.7170; 1472.4013; 729.9072; 0.151356; 2; 0.000000; 1; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
127; 1; 1018701.0164; 10543.6658; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\7 - Karakuri Defense System, Activate!.mp3"; 0; 54475.1097; 10543.6658; 729.9072; 0.0000; 0.223872; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
128; 1; 1039354.9833; 11627.3225; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2009) Movie 10\23 - Broken Nami ~The Pirates' Promise~.mp3"; 0; 0.0000; 157988.5714; 0.0000; 61.3301; 0.194984; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
129; 1; 1050920.9757; 163016.6780; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 332753.5260; 1084295.4406; 61.3301; 797.4912; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
130; 1; 1213140.1625; 3199.2695; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\32 - Karakuri On Guard!.mp3"; 0; 19665.5897; 18577.6756; 797.4912; 752.1920; 0.141254; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
131; 1; 1215587.2400; 2556.7418; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\32 - Karakuri On Guard!.mp3"; 0; 23787.3175; 14455.9478; 752.1920; 1271.7528; 0.139637; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
132; 1; 1216872.2290; 4943.1245; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\32 - Karakuri On Guard!.mp3"; 0; 29370.6489; 8872.6164; 1271.7528; 1108.3776; 0.162181; 2; 0.000000; 1; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
133; 1; 1220706.9759; 5037.8695; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\32 - Karakuri On Guard!.mp3"; 0; 33205.3958; 5037.8695; 1108.3776; 0.0000; 0.139637; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
134; 1; 1496712.7339; 1384.1022; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 886751.0080; 530297.9586; 116.8494; 166.7072; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
135; 1; 1497930.1289; 1990.9090; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 892066.2462; 524982.7204; 166.7072; 133.0560; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
136; 1; 1499787.9819; 2212.0692; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 895904.8089; 521144.1577; 133.0560; 416.6345; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
137; 1; 1501583.4166; 207857.6500; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 898397.4999; 518651.4667; 416.6345; 194.5049; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
138; 1; 1709246.5617; 3683.9425; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2004) Movie 5\16 - Battle Scars.mp3"; 0; 71238.4481; 24813.7967; 194.5049; 3160.6784; 0.125893; 2; 0.000000; 1; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
139; 1; 1709769.8258; 9222.5704; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2004) Movie 5\16 - Battle Scars.mp3"; 0; 71761.7122; 24290.5326; 3160.6784; 2667.0720; 0.079433; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
140; 1; 1716325.3242; 11377.6326; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2004) Movie 5\16 - Battle Scars.mp3"; 0; 84674.6122; 11377.6326; 2667.0720; 0.0000; 0.079433; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
141; 1; 1735875.6448; 10042.9722; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 1\5 - The Greatest in the World is Oden.mp3"; 0; 122679.2467; 45157.4879; 2091.6519; 2487.0912; 0.097724; 2; 0.000000; 1; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
142; 1; 1743431.5258; 5801.2137; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 1\5 - The Greatest in the World is Oden.mp3"; 0; 130235.1277; 37601.6069; 2487.0912; 351.4368; 0.175792; 1; 0.000000; -2; 0.000000; 0; -1; 1; 2; 0.000000; FALSE; 0; 0
143; 1; 1748881.3027; 7606.4823; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1222505.4527; 194543.5139; 351.4368; 558.6944; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
144; 1; 1755929.0906; 3714.8672; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 1\5 - The Greatest in the World is Oden.mp3"; 0; 142762.9485; 25073.7861; 558.6944; 357.9520; 0.188365; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
145; 1; 1759286.0058; 12588.5253; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2000) Music & Song Collection 1\5 - The Greatest in the World is Oden.mp3"; 0; 154896.7725; 12939.9621; 357.9520; 1.0000; 0.194984; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
146; 1; 1864619.0361; 2099.6096; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1379786.6236; 37262.3430; 440.1906; 904.6956; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
147; 1; 1865813.9501; 1484.5952; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1379786.6236; 37262.3430; 904.6956; 59.1712; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
148; 1; 1939536.5837; 116583.9136; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\462.veg"; 0; 816981.8172; 610410.8161; 30.4182; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
149; 1; 2056120.4973; 3468.4056; 1.000000; FALSE; TRUE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\music\(2006) Movie 7\31 - Giant Stronghold, Launching!!.mp3"; 0; 167738.1250; 3468.4056; 1.0000; 0.0000; 0.069183; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
150; 2; 232685.2866; 6206.5361; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 358978.1199; 1057837.2801; 4293.6034; 221.2529; 0.472222; -2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
151; 2; 238670.5698; 3749.0244; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 380730.3500; 1036085.0500; 221.2529; 1278.6942; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
152; 2; 241140.9000; 8942.2666; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 361894.8666; 8942.2666; 1278.6942; 100.1000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
153; 2; 249983.0666; 4149.1622; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 361161.6506; 1055653.7494; 100.1000; 221.3012; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
154; 2; 253910.9276; 20157.6568; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 377000.5610; 1039814.8390; 221.3012; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
155; 2; 274068.5844; 11301.1082; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 397174.9012; 1019640.4988; 1.0000; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
156; 2; 284957.4302; 1589.2170; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 383779.9006; 1033035.4994; 412.2624; 601.0209; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
157; 2; 285945.6263; 1931.0602; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 380381.4184; 1036433.9816; 601.0209; 35.4816; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
158; 2; 287841.2049; 952.6513; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 457674.8602; 959140.5398; 35.4816; 72.0896; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
159; 2; 288721.7666; 29646.2834; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\460.veg"; 0; 449132.0167; 967683.3833; 72.0896; 648.4973; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
160; 2; 1213275.3305; 117695.8831; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 508337.7642; 908711.2024; 581.3270; 1820.3601; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
161; 2; 1834656.4631; 31526.0792; 1.000000; FALSE; FALSE; 2; TRUE; FALSE; AUDIO; "D:\Nextcloud\raws\400-499\461.veg"; 0; 1352157.7799; 64891.1867; 2306.4681; 1.0000; 1.000000; 2; 0.000000; -2; 0.000000; 0; -1; -2; 2; 0.000000; FALSE; 0; 0
